Score Crédito,Estado,Gênero,Idade,Tempo como cliente (meses),Saldo,Número de produtos,Possui Cartao de Crédito,Assina mensalidade,Renda Mensal Presumida (R$),Churn_2_meses
679,Minas Gerais,Masculino,52,9,135870.01,2,0,0,2251.6091666666666,0
549,São Paulo,Masculino,31,4,0.0,2,0,1,1070.2020833333333,0
598,São Paulo,Masculino,47,2,0.0,2,1,1,7754.855833333334,0
655,São Paulo,Feminino,45,0,0.0,2,1,0,6951.279583333332,0
494,São Paulo,Masculino,30,3,85704.95,1,0,1,1161.9191666666668,0
653,São Paulo,Feminino,42,1,0.0,2,1,1,240.34666666666664,0
539,Minas Gerais,Feminino,38,8,105435.74,1,0,0,3357.31,1
645,São Paulo,Feminino,37,1,0.0,2,1,1,2874.4812500000007,0
751,Minas Gerais,Masculino,34,9,108513.25,2,1,1,1129.0758333333333,0
528,São Paulo,Masculino,35,3,156687.1,1,1,0,8305.032083333334,0
696,Minas Gerais,Masculino,31,3,150604.52,1,0,0,231.9416666666667,0
716,São Paulo,Feminino,44,6,155114.9,1,0,0,5577.992916666666,0
602,São Paulo,Feminino,35,8,0.0,2,1,1,6368.480416666666,0
647,Rio de Janeiro,Feminino,64,1,91216.0,1,1,1,1741.674166666667,0
850,Minas Gerais,Masculino,61,3,141784.02,1,1,1,3835.572916666666,0
590,São Paulo,Feminino,32,0,127763.24,1,1,0,4196.564166666666,0
825,Rio de Janeiro,Feminino,32,1,0.0,2,1,1,1788.9645833333334,0
850,Rio de Janeiro,Masculino,31,6,82613.56,2,1,0,6215.455000000001,0
789,São Paulo,Feminino,32,7,69423.52,1,1,0,4479.14125,0
701,São Paulo,Feminino,42,6,86167.82,1,1,0,6389.265833333334,0
713,Rio de Janeiro,Feminino,47,1,0.0,1,1,0,4492.711666666667,1
570,São Paulo,Masculino,30,2,131406.56,1,1,1,1998.01875,0
536,Minas Gerais,Feminino,44,4,121898.82,1,0,0,5458.6325,0
771,Minas Gerais,Masculino,32,9,77487.2,1,0,0,1380.96,0
512,São Paulo,Feminino,75,2,0.0,1,1,0,5137.6925,0
698,Rio de Janeiro,Masculino,45,5,164450.94,1,1,0,5915.4175,1
656,São Paulo,Masculino,33,7,138705.02,2,1,0,1547.3395833333334,0
761,Rio de Janeiro,Masculino,37,7,132730.17,1,1,0,8303.875416666668,0
709,São Paulo,Feminino,30,5,0.0,2,0,1,6724.509166666668,0
597,Rio de Janeiro,Feminino,66,3,0.0,1,1,1,2938.8554166666668,0
592,São Paulo,Masculino,28,2,116498.22,1,1,0,6012.09375,0
599,São Paulo,Feminino,41,1,0.0,2,1,0,4002.909166666667,0
572,Minas Gerais,Feminino,35,1,139979.07,1,1,0,7735.951666666668,0
611,Minas Gerais,Feminino,43,9,127216.31,2,0,1,746.3854166666665,0
634,São Paulo,Feminino,45,2,0.0,4,1,0,4209.980416666666,1
666,São Paulo,Masculino,51,2,148222.65,1,0,0,6539.730833333334,1
696,São Paulo,Feminino,41,8,0.0,2,0,0,1178.20125,0
669,São Paulo,Feminino,38,8,0.0,2,1,0,3502.0483333333336,0
726,Rio de Janeiro,Masculino,30,8,134152.29,1,1,1,6159.2683333333325,0
497,Minas Gerais,Feminino,32,8,111537.23,4,1,1,395.7495833333333,1
750,Rio de Janeiro,Feminino,39,7,119565.92,1,1,0,3627.822083333333,0
850,Rio de Janeiro,Feminino,29,7,0.0,2,1,0,968.21875,0
617,Rio de Janeiro,Masculino,38,7,0.0,1,1,1,1134.97,0
652,Minas Gerais,Masculino,46,10,121063.8,3,1,0,6311.744166666666,1
560,Rio de Janeiro,Feminino,27,7,124995.98,1,1,1,4777.907916666666,0
629,Rio de Janeiro,Masculino,39,5,0.0,2,0,0,4864.505833333334,0
660,Minas Gerais,Feminino,52,4,86891.84,1,1,0,3786.5733333333333,0
676,São Paulo,Masculino,38,8,0.0,2,1,1,5570.536666666668,0
581,Rio de Janeiro,Masculino,43,9,78022.61,1,0,1,1277.62125,0
798,São Paulo,Masculino,34,9,154495.79,1,1,0,7974.828333333334,0
705,São Paulo,Masculino,38,1,189443.72,1,0,1,4443.690833333333,0
714,Rio de Janeiro,Feminino,31,6,152926.6,1,1,1,2120.8295833333336,0
664,São Paulo,Feminino,44,8,142989.69,1,1,1,4810.52125,1
697,Minas Gerais,Masculino,43,7,115371.94,2,1,0,2672.4625,0
609,São Paulo,Masculino,37,6,0.0,2,0,1,917.9466666666667,0
548,Rio de Janeiro,Masculino,38,0,178056.54,2,1,0,1601.4470833333335,0
850,Rio de Janeiro,Masculino,39,6,206014.94,2,0,1,1782.285,1
656,São Paulo,Masculino,41,2,0.0,2,1,0,6623.907083333333,0
727,Minas Gerais,Masculino,37,9,101191.83,1,1,1,1439.6395833333331,1
642,São Paulo,Feminino,55,7,0.0,2,1,1,4229.823333333333,0
710,Rio de Janeiro,Feminino,31,5,0.0,2,1,0,398.40541666666667,0
710,Rio de Janeiro,Masculino,33,1,0.0,2,1,0,7013.048750000001,0
718,São Paulo,Feminino,37,7,0.0,2,1,1,2295.8370833333333,0
586,Minas Gerais,Masculino,32,1,149814.54,1,1,0,1326.2525,0
617,Rio de Janeiro,Feminino,36,7,115617.24,1,1,1,2979.975,0
630,São Paulo,Masculino,28,9,0.0,2,0,0,1358.30625,0
791,Minas Gerais,Feminino,42,10,113657.41,2,0,1,5831.111666666668,1
673,Rio de Janeiro,Masculino,39,8,138160.0,1,1,1,4602.854583333333,0
477,Minas Gerais,Feminino,36,3,117700.86,1,0,0,3085.083333333333,0
662,São Paulo,Feminino,37,5,0.0,2,1,0,6327.993333333333,0
850,Minas Gerais,Masculino,37,9,122506.38,1,0,1,8320.576666666666,1
635,São Paulo,Feminino,58,1,0.0,1,1,1,2454.4616666666666,1
537,São Paulo,Masculino,59,9,0.0,2,0,0,4324.9904166666665,1
579,São Paulo,Feminino,39,3,166501.17,2,1,0,3909.818333333333,0
651,Rio de Janeiro,Feminino,46,4,89743.05,1,1,0,6517.732083333332,1
610,São Paulo,Feminino,25,2,0.0,2,1,0,5155.159583333333,0
581,São Paulo,Masculino,30,1,0.0,2,1,0,8311.003333333332,0
592,São Paulo,Masculino,39,7,0.0,2,1,0,3461.8470833333336,0
688,Rio de Janeiro,Feminino,35,6,0.0,1,1,0,1062.0179166666667,1
681,São Paulo,Feminino,18,1,98894.39,1,1,1,399.85,0
658,Minas Gerais,Masculino,37,3,168735.74,2,0,0,2932.0933333333337,0
792,São Paulo,Masculino,34,1,0.0,1,0,1,3597.096666666667,0
528,Minas Gerais,Feminino,62,7,133201.17,1,0,0,7021.153333333333,1
624,Rio de Janeiro,Feminino,36,0,0.0,2,1,0,4650.245833333333,0
562,Minas Gerais,Masculino,31,4,127237.25,2,0,1,5971.559166666668,0
678,Minas Gerais,Masculino,36,1,117864.85,2,1,0,1150.7941666666668,0
705,Minas Gerais,Feminino,64,3,153469.26,3,0,0,6107.235833333332,1
650,Minas Gerais,Masculino,23,4,93911.3,2,1,0,2877.3104166666667,0
593,Rio de Janeiro,Feminino,46,2,76597.79,1,1,1,2268.905,0
652,São Paulo,Feminino,40,4,79927.36,2,1,1,1396.8583333333331,0
554,Rio de Janeiro,Feminino,27,4,0.0,2,1,1,5628.48875,0
584,Minas Gerais,Masculino,32,8,40172.91,1,1,1,5726.639166666668,0
516,São Paulo,Masculino,33,7,115195.58,1,1,1,466.89583333333326,0
789,Minas Gerais,Feminino,43,9,116644.29,2,1,1,2507.3375,0
598,Minas Gerais,Masculino,20,8,180293.84,2,1,1,1231.3625,0
669,Minas Gerais,Feminino,30,7,139872.81,1,1,0,7866.4937500000015,0
645,São Paulo,Feminino,24,3,34547.82,1,1,1,484.92375,0
659,São Paulo,Feminino,32,9,0.0,2,1,1,3881.489583333334,0
833,Minas Gerais,Masculino,29,1,96462.25,2,0,1,2041.0908333333332,0
697,Rio de Janeiro,Feminino,40,7,130334.35,2,0,1,4872.9625000000015,0
580,Minas Gerais,Masculino,39,3,119688.81,1,1,0,5710.052500000002,0
691,São Paulo,Masculino,38,1,0.0,2,0,0,1860.5625,0
534,São Paulo,Masculino,52,1,0.0,3,1,1,4334.80875,1
478,São Paulo,Feminino,32,6,71187.24,1,1,1,4608.0675,0
572,São Paulo,Feminino,47,2,0.0,2,1,0,1504.1541666666665,0
501,São Paulo,Masculino,37,4,0.0,2,0,0,519.5958333333333,0
624,Rio de Janeiro,Feminino,38,8,0.0,2,1,0,3975.1420833333336,0
595,São Paulo,Feminino,39,9,136422.41,1,1,1,6323.2420833333335,0
603,São Paulo,Masculino,30,8,0.0,2,1,1,1980.6858333333328,0
602,São Paulo,Feminino,25,0,0.0,2,1,1,4219.757083333333,0
500,São Paulo,Feminino,34,6,0.0,1,1,1,5844.51875,0
422,São Paulo,Masculino,41,6,153238.88,1,1,0,485.9620833333333,0
615,São Paulo,Masculino,35,7,0.0,2,1,0,6282.67875,0
635,São Paulo,Feminino,78,6,47536.4,1,1,1,4975.003333333333,0
711,São Paulo,Feminino,32,1,0.0,2,1,0,5257.850833333333,0
834,São Paulo,Masculino,36,8,142882.49,1,1,0,3749.2925,1
633,São Paulo,Feminino,44,7,0.0,2,1,0,1240.05375,0
650,São Paulo,Feminino,31,1,160566.11,2,0,0,1128.0754166666668,0
743,Minas Gerais,Masculino,65,2,131935.51,1,1,1,4016.6529166666655,1
567,São Paulo,Masculino,38,6,127678.8,2,0,0,1892.6204166666666,0
706,Minas Gerais,Feminino,46,4,105214.58,1,1,0,4529.149583333333,1
638,São Paulo,Masculino,46,9,139859.54,1,1,0,1623.637083333333,0
641,São Paulo,Feminino,38,3,0.0,2,1,0,4852.7579166666665,0
574,São Paulo,Feminino,34,5,112324.45,2,1,1,749.72625,0
642,Minas Gerais,Masculino,30,8,134497.27,1,0,0,1802.105833333333,0
722,Rio de Janeiro,Feminino,35,1,120171.58,1,1,0,5218.366666666667,0
623,São Paulo,Masculino,23,1,106012.2,2,0,1,7975.6641666666665,0
681,São Paulo,Masculino,25,5,0.0,1,0,1,3785.87375,0
530,São Paulo,Feminino,34,8,0.0,2,0,1,5911.355,0
797,São Paulo,Feminino,55,10,0.0,4,1,1,2059.1195833333336,1
653,São Paulo,Masculino,51,3,0.0,1,1,0,7101.110416666666,1
850,Minas Gerais,Masculino,42,8,119839.69,1,0,1,2125.6675,1
581,Rio de Janeiro,Masculino,34,1,0.0,2,0,1,3382.302083333333,0
589,Minas Gerais,Masculino,38,8,92219.21,1,1,0,4129.457083333334,0
555,Minas Gerais,Masculino,48,3,142055.41,2,0,1,3297.2825,0
748,São Paulo,Feminino,49,7,29602.08,1,0,0,6814.607499999999,1
745,São Paulo,Feminino,46,7,0.0,2,1,1,2823.7475,0
730,São Paulo,Masculino,34,1,0.0,2,1,1,5274.667083333333,0
565,São Paulo,Feminino,44,1,0.0,2,0,1,3733.450416666666,0
778,São Paulo,Masculino,37,3,141803.77,1,0,1,7475.91,0
812,São Paulo,Masculino,24,10,0.0,2,1,1,6537.7562499999985,0
526,São Paulo,Masculino,42,1,0.0,1,0,1,7020.250833333333,0
708,São Paulo,Feminino,47,0,126589.12,2,0,1,5530.419583333332,1
680,São Paulo,Masculino,33,2,108393.35,1,0,1,1627.402916666667,0
567,Rio de Janeiro,Masculino,43,2,115643.58,2,0,0,7275.264583333334,0
564,Rio de Janeiro,Masculino,48,5,132876.23,1,1,0,3302.490416666667,0
709,São Paulo,Feminino,24,3,110949.41,1,1,1,7021.4837499999985,0
629,São Paulo,Masculino,46,1,130666.2,1,1,1,6713.569583333334,1
510,São Paulo,Feminino,45,10,103821.47,2,0,1,3244.9425,0
506,São Paulo,Feminino,32,3,0.0,1,1,1,3367.625833333333,0
605,São Paulo,Masculino,39,7,0.0,1,0,1,4972.845,0
650,Rio de Janeiro,Masculino,32,1,132187.73,2,1,1,7430.473333333332,0
850,Minas Gerais,Masculino,49,8,98649.55,1,1,0,4965.62,1
489,Minas Gerais,Masculino,38,2,126444.08,2,1,1,3444.280416666666,0
659,Minas Gerais,Feminino,30,8,154159.51,1,1,0,1685.0458333333331,0
753,São Paulo,Feminino,43,5,0.0,2,1,0,4578.404583333334,0
477,Minas Gerais,Masculino,48,8,129250.0,2,1,1,6580.7229166666675,0
610,Rio de Janeiro,Feminino,45,3,0.0,1,1,0,1594.868333333333,1
619,São Paulo,Feminino,33,2,167733.51,2,1,1,2717.603333333333,0
619,Minas Gerais,Feminino,31,2,56116.3,2,0,0,90.91416666666667,0
758,São Paulo,Feminino,30,3,141581.08,1,1,0,6510.3775,0
516,Minas Gerais,Masculino,50,7,139675.07,2,1,0,1899.6345833333332,0
789,São Paulo,Feminino,27,8,66201.96,1,1,1,3310.755,0
687,São Paulo,Feminino,44,9,0.0,2,0,0,4293.425,1
485,Minas Gerais,Masculino,34,3,133658.24,1,1,0,2925.4095833333336,0
446,Minas Gerais,Masculino,25,3,136202.78,1,1,0,7364.312916666668,0
597,São Paulo,Feminino,60,0,131778.08,1,0,0,445.9804166666667,1
712,Rio de Janeiro,Masculino,74,5,0.0,2,0,0,6309.409166666667,0
522,São Paulo,Feminino,34,3,0.0,2,1,1,162.26416666666668,0
805,Minas Gerais,Feminino,26,8,42712.87,2,1,1,1202.5704166666667,0
781,São Paulo,Feminino,28,4,0.0,2,1,0,7404.297916666666,0
689,Rio de Janeiro,Feminino,57,4,0.0,2,1,0,5693.741666666666,1
670,Minas Gerais,Masculino,31,1,142631.54,2,1,1,7328.926666666666,0
670,São Paulo,Masculino,33,2,141204.65,2,1,0,3177.394166666667,0
524,Minas Gerais,Feminino,25,7,131402.21,1,0,0,8069.520416666666,0
734,Rio de Janeiro,Feminino,39,3,92636.96,2,1,1,5236.30375,0
489,São Paulo,Feminino,51,3,0.0,2,0,1,7254.095,1
578,Minas Gerais,Feminino,31,5,102088.68,4,0,0,7827.75875,1
622,Rio de Janeiro,Masculino,39,9,0.0,2,0,1,4202.598333333333,0
843,São Paulo,Feminino,38,8,134887.53,1,1,1,450.16833333333335,0
687,São Paulo,Masculino,48,4,0.0,2,1,1,7120.577083333334,0
700,Rio de Janeiro,Masculino,28,8,159900.38,1,0,0,945.7733333333334,0
410,Minas Gerais,Feminino,50,2,102278.79,2,1,0,3742.603333333333,0
537,São Paulo,Feminino,41,0,0.0,2,0,1,7302.603749999998,0
780,São Paulo,Feminino,43,0,0.0,1,0,1,654.38625,0
652,Rio de Janeiro,Masculino,58,6,0.0,2,0,1,7084.392916666668,0
620,Minas Gerais,Masculino,35,0,76989.97,1,1,1,718.4495833333334,0
697,São Paulo,Feminino,23,10,0.0,2,1,1,3322.259583333333,0
786,São Paulo,Masculino,35,3,0.0,2,1,0,3863.0404166666663,0
850,Minas Gerais,Feminino,39,5,114491.82,1,1,0,4153.7283333333335,0
749,Minas Gerais,Masculino,54,3,144768.94,1,1,0,3889.0125,1
445,São Paulo,Masculino,31,7,145056.59,1,1,1,7328.897083333332,0
443,Minas Gerais,Masculino,50,3,117206.3,1,1,0,1785.0075,1
637,Minas Gerais,Masculino,41,2,138014.4,2,1,0,5845.759999999998,0
616,Minas Gerais,Feminino,45,6,128352.59,3,1,1,6000.024583333333,1
756,São Paulo,Feminino,23,1,112568.31,1,1,1,4725.337916666666,0
644,São Paulo,Masculino,33,2,0.0,1,1,0,4017.524166666666,0
850,Minas Gerais,Masculino,41,1,176958.46,2,0,1,5241.929166666667,0
703,Minas Gerais,Feminino,38,9,99167.54,1,1,0,2738.3716666666664,0
684,Rio de Janeiro,Feminino,42,3,103210.27,1,1,0,1291.75125,0
706,Minas Gerais,Feminino,48,10,104478.12,3,0,1,6593.69625,1
580,Rio de Janeiro,Masculino,61,8,125921.37,1,1,1,3944.9095833333336,0
777,Rio de Janeiro,Feminino,35,3,0.0,2,1,1,719.0716666666667,0
676,Minas Gerais,Masculino,48,3,80697.44,1,0,0,4224.910833333333,0
708,São Paulo,Feminino,44,2,161887.81,2,1,0,3536.259583333333,0
809,São Paulo,Masculino,24,7,109558.36,1,1,0,7646.46375,0
588,São Paulo,Masculino,38,1,124271.26,1,1,0,3165.382916666667,0
623,São Paulo,Masculino,43,1,0.0,2,1,1,6099.1375,0
537,Rio de Janeiro,Masculino,42,1,190569.23,1,0,1,5298.116666666667,0
536,Rio de Janeiro,Masculino,53,2,143923.96,1,1,0,84.1575,1
769,São Paulo,Masculino,48,2,96542.16,2,0,1,8245.238333333333,0
690,São Paulo,Masculino,33,5,0.0,2,1,0,5750.736666666668,0
771,Rio de Janeiro,Masculino,45,0,139825.56,1,0,0,7124.37375,1
497,Minas Gerais,Masculino,24,6,111769.14,2,1,0,2327.469583333333,0
622,Rio de Janeiro,Masculino,37,4,0.0,2,1,0,185.8125,0
602,Rio de Janeiro,Masculino,30,9,113672.18,2,0,0,4255.663333333333,0
543,São Paulo,Feminino,32,7,147256.86,1,1,0,4698.83125,0
520,Rio de Janeiro,Masculino,45,7,107023.03,1,1,0,1370.9970833333334,0
669,São Paulo,Masculino,37,1,125529.55,1,1,1,6760.872083333333,0
631,Rio de Janeiro,Feminino,41,0,0.0,1,0,0,3664.992916666666,0
537,Minas Gerais,Masculino,48,4,131834.8,1,1,0,6936.539583333334,1
732,São Paulo,Masculino,62,2,0.0,2,1,1,1059.9529166666666,0
844,Rio de Janeiro,Masculino,56,5,99529.7,1,0,1,6551.2525,1
838,Rio de Janeiro,Masculino,35,0,0.0,2,0,1,8221.079583333334,0
652,São Paulo,Masculino,27,10,107303.72,2,0,0,1851.49,0
660,São Paulo,Masculino,33,0,72783.42,1,0,0,7543.832916666666,0
692,Rio de Janeiro,Feminino,44,8,0.0,1,0,1,6627.890416666666,0
588,São Paulo,Feminino,35,0,0.0,2,1,1,6478.551666666666,0
533,Minas Gerais,Feminino,22,10,115743.6,1,0,0,1827.16875,0
850,São Paulo,Masculino,43,4,161256.53,1,1,1,5836.315416666667,0
511,São Paulo,Masculino,27,8,0.0,2,1,1,2045.39,0
530,Rio de Janeiro,Masculino,44,6,0.0,2,0,0,2328.8904166666666,0
554,São Paulo,Masculino,31,1,0.0,2,0,1,8027.522916666666,0
585,Minas Gerais,Feminino,40,3,162261.01,2,1,0,5709.521250000002,0
754,São Paulo,Masculino,39,3,74896.33,1,0,0,1434.59,0
474,São Paulo,Masculino,54,3,0.0,1,1,0,4517.04875,1
837,Minas Gerais,Masculino,35,0,144037.6,1,1,0,6055.221666666667,0
567,São Paulo,Feminino,23,9,93522.2,1,0,1,3392.73375,0
800,Rio de Janeiro,Masculino,38,1,0.0,2,1,0,2148.059583333333,0
646,São Paulo,Masculino,18,10,0.0,2,0,1,2199.797916666667,0
627,Minas Gerais,Masculino,38,8,106922.92,2,0,1,3511.25375,0
505,São Paulo,Masculino,26,8,112972.57,1,1,0,6042.150833333332,0
566,Minas Gerais,Feminino,35,1,123042.0,1,1,0,2760.226666666667,1
619,Minas Gerais,Feminino,33,3,100488.92,2,0,1,1518.6141666666665,0
757,São Paulo,Feminino,44,4,123322.15,1,1,0,5714.012083333334,0
648,São Paulo,Masculino,32,0,0.0,1,0,1,4888.47125,0
621,Rio de Janeiro,Masculino,42,8,68683.68,1,1,1,3089.904583333333,0
543,Minas Gerais,Masculino,49,6,59532.18,1,1,0,4343.8983333333335,0
658,São Paulo,Feminino,43,7,140260.36,2,1,0,114.53,0
633,Minas Gerais,Masculino,50,7,88302.65,1,1,1,8164.048333333332,0
648,São Paulo,Feminino,19,1,0.0,2,0,1,920.9108333333335,0
501,Minas Gerais,Masculino,40,5,114655.58,1,0,0,5272.33,0
683,São Paulo,Feminino,42,4,148283.94,1,1,1,1862.1929166666666,1
619,Rio de Janeiro,Feminino,38,1,0.0,1,1,0,4685.109583333334,1
705,São Paulo,Feminino,35,3,0.0,2,0,1,2763.7920833333333,0
638,Minas Gerais,Feminino,53,1,123916.67,1,1,0,694.07,1
710,São Paulo,Feminino,31,1,0.0,2,1,0,836.7208333333333,0
590,São Paulo,Feminino,54,4,0.0,2,1,1,3909.1870833333337,1
725,São Paulo,Masculino,43,2,165896.0,2,1,0,5449.8133333333335,0
638,São Paulo,Feminino,32,0,0.0,2,1,0,6672.082916666666,0
791,São Paulo,Masculino,36,6,111168.97,1,1,1,7915.412916666667,0
702,São Paulo,Feminino,40,1,103549.24,1,0,0,404.6883333333333,1
607,São Paulo,Feminino,32,6,0.0,2,0,0,8169.250416666668,0
535,São Paulo,Masculino,30,6,103804.97,1,1,1,5237.93875,0
651,São Paulo,Masculino,45,2,165901.59,2,1,0,960.6045833333333,1
506,Minas Gerais,Masculino,59,8,119152.1,2,1,1,7111.655833333332,0
511,Rio de Janeiro,Feminino,57,8,122950.31,1,1,1,7552.448333333334,0
757,São Paulo,Feminino,51,1,0.0,1,1,1,951.46375,1
768,Minas Gerais,Masculino,49,1,133384.66,1,1,0,4266.550833333334,1
757,São Paulo,Masculino,32,9,0.0,2,1,0,4831.29,0
663,Rio de Janeiro,Masculino,64,6,0.0,2,0,1,661.5216666666666,0
537,Minas Gerais,Feminino,37,7,158411.95,4,1,1,4903.774166666667,1
570,Minas Gerais,Masculino,29,4,122028.65,2,1,1,7241.3654166666665,0
850,São Paulo,Feminino,35,5,0.0,1,1,1,3374.7000000000007,0
661,Minas Gerais,Feminino,64,8,128751.65,2,1,0,7891.590833333333,1
659,São Paulo,Masculino,54,8,133436.52,1,1,0,2366.1583333333333,0
454,Rio de Janeiro,Masculino,40,2,123177.01,1,1,0,6179.5825,0
708,São Paulo,Feminino,59,2,0.0,1,1,0,7486.379583333332,1
720,São Paulo,Feminino,37,2,120328.88,2,1,1,5769.592083333332,0
785,São Paulo,Feminino,39,1,130147.98,1,1,0,6824.93375,1
743,Rio de Janeiro,Feminino,36,8,92716.96,1,1,1,1403.9075,0
493,Rio de Janeiro,Feminino,48,7,0.0,2,1,0,2022.7125,0
557,Rio de Janeiro,Masculino,34,3,0.0,1,0,1,5142.8325,0
850,São Paulo,Masculino,40,1,76914.21,1,1,0,7257.6433333333325,0
799,São Paulo,Feminino,32,3,106045.92,2,1,1,747.4166666666665,0
756,São Paulo,Masculino,34,1,103133.26,1,1,1,3752.46,0
752,São Paulo,Masculino,38,0,145974.79,2,1,1,5737.2595833333335,0
696,Rio de Janeiro,Feminino,36,3,0.0,3,1,0,2709.995833333333,0
630,Rio de Janeiro,Feminino,49,1,0.0,2,0,1,6785.762083333334,0
659,Rio de Janeiro,Feminino,38,9,0.0,2,1,1,1487.5441666666666,0
685,Rio de Janeiro,Masculino,39,9,0.0,2,1,1,784.4191666666667,0
599,Rio de Janeiro,Feminino,31,3,0.0,1,1,1,5420.269583333334,1
559,Rio de Janeiro,Feminino,31,1,139183.06,1,0,1,5973.3566666666675,0
615,Rio de Janeiro,Masculino,19,5,0.0,2,1,0,6663.371666666668,0
580,Minas Gerais,Feminino,36,3,74974.89,1,1,1,504.1529166666666,0
487,Rio de Janeiro,Masculino,44,6,61691.45,1,1,1,2211.999166666667,0
646,Minas Gerais,Feminino,35,1,121952.75,2,1,1,5951.659166666667,0
811,São Paulo,Feminino,35,7,0.0,1,1,1,7.424583333333333,0
526,Rio de Janeiro,Masculino,35,5,0.0,2,1,1,4400.755833333334,0
767,Rio de Janeiro,Masculino,37,7,0.0,2,1,1,1030.59375,0
548,São Paulo,Feminino,33,1,80107.83,2,0,1,3426.9029166666664,0
737,Rio de Janeiro,Feminino,45,2,0.0,2,0,1,7403.986250000001,0
613,Minas Gerais,Masculino,40,1,147856.82,3,0,0,4498.379583333333,1
711,Rio de Janeiro,Masculino,36,8,0.0,2,1,0,2300.30875,0
850,Rio de Janeiro,Feminino,53,7,65407.16,2,0,0,7609.734583333334,1
752,São Paulo,Feminino,53,8,114233.18,1,1,1,2149.46,0
710,São Paulo,Feminino,37,5,0.0,2,1,0,4808.47125,0
664,Rio de Janeiro,Feminino,53,7,187602.18,1,1,0,7766.374583333332,1
510,São Paulo,Feminino,22,3,156834.34,1,0,0,1848.935,0
577,São Paulo,Feminino,34,2,0.0,2,1,1,3501.3895833333336,0
529,São Paulo,Masculino,42,1,157498.9,1,1,1,3428.1925,0
757,Rio de Janeiro,Feminino,44,9,0.0,2,1,0,7397.038333333334,0
691,São Paulo,Masculino,41,2,0.0,1,1,1,2368.788333333333,1
621,Rio de Janeiro,Masculino,34,8,0.0,1,0,0,1998.8604166666669,0
709,Rio de Janeiro,Masculino,35,2,0.0,2,1,0,4374.26625,0
756,Rio de Janeiro,Masculino,19,4,130274.22,1,1,1,5563.970416666668,0
788,São Paulo,Feminino,41,6,0.0,1,1,1,1065.47375,0
705,São Paulo,Feminino,39,5,149379.66,2,1,0,4003.147916666667,0
483,São Paulo,Masculino,29,9,0.0,1,1,1,3401.4354166666667,0
719,Rio de Janeiro,Masculino,35,1,100829.94,1,1,1,6875.37375,0
793,Minas Gerais,Feminino,32,1,96408.98,1,1,1,5757.9920833333335,0
593,São Paulo,Masculino,41,6,0.0,2,1,1,4130.687083333333,0
551,São Paulo,Masculino,52,1,0.0,1,0,0,2649.3562500000007,1
690,São Paulo,Masculino,39,6,0.0,2,1,0,6688.87,0
823,São Paulo,Masculino,71,5,149105.08,1,0,1,6778.4608333333335,0
512,Rio de Janeiro,Masculino,39,3,0.0,1,1,0,5619.9245833333325,0
802,Rio de Janeiro,Masculino,41,5,0.0,2,1,1,5609.429166666666,0
450,Rio de Janeiro,Feminino,34,2,0.0,2,1,0,7311.705416666668,0
651,Minas Gerais,Masculino,41,1,90218.11,1,1,0,7264.07,0
697,São Paulo,Feminino,33,1,87347.7,1,1,0,7188.521250000002,0
611,São Paulo,Masculino,28,2,0.0,2,0,0,1058.1595833333333,0
643,São Paulo,Feminino,33,0,137811.75,1,1,1,7702.370416666668,0
822,São Paulo,Masculino,37,3,105563.0,1,1,0,7609.372083333333,0
632,São Paulo,Masculino,38,4,0.0,2,0,0,8021.0675,0
575,Rio de Janeiro,Feminino,26,7,0.0,2,1,0,4687.817916666667,0
672,São Paulo,Masculino,31,6,91125.75,1,1,0,7387.330000000001,0
517,Rio de Janeiro,Masculino,39,3,0.0,2,0,1,519.39625,0
621,Rio de Janeiro,Masculino,39,8,0.0,2,1,0,1505.1233333333332,0
775,Minas Gerais,Feminino,77,6,135120.56,1,1,0,1576.5266666666666,0
600,São Paulo,Masculino,29,8,0.0,2,0,1,1447.8095833333334,0
640,São Paulo,Masculino,28,7,0.0,2,1,1,5462.4124999999985,0
752,São Paulo,Feminino,36,1,86837.95,1,1,1,4386.689583333334,0
613,São Paulo,Masculino,26,4,100446.57,1,0,1,6235.5754166666675,0
484,São Paulo,Feminino,32,3,0.0,2,1,1,5807.957916666666,0
511,São Paulo,Feminino,33,3,0.0,2,1,0,5518.19625,0
745,São Paulo,Feminino,32,2,0.0,4,0,1,7487.71375,1
786,Rio de Janeiro,Feminino,32,6,114512.59,1,1,0,658.1941666666668,0
727,São Paulo,Masculino,35,5,136364.46,1,0,0,5948.112916666666,0
622,São Paulo,Masculino,31,5,106260.67,1,1,1,107.43458333333332,0
794,São Paulo,Masculino,24,10,146126.75,1,1,1,3708.0020833333333,0
636,Rio de Janeiro,Masculino,52,4,111284.53,1,0,1,1372.3516666666667,1
741,Rio de Janeiro,Feminino,42,9,121056.63,2,1,0,1630.1075,0
687,São Paulo,Masculino,34,5,128270.56,1,1,0,7962.1925,0
660,Rio de Janeiro,Masculino,30,4,0.0,2,1,0,5381.2108333333335,0
660,São Paulo,Masculino,35,7,0.0,2,1,0,550.775,0
617,São Paulo,Feminino,79,7,0.0,1,1,1,6691.215833333333,0
762,São Paulo,Masculino,32,10,191775.65,1,1,0,7485.742916666666,0
752,Rio de Janeiro,Feminino,35,2,0.0,1,1,0,1847.3141666666668,1
561,Rio de Janeiro,Masculino,34,4,85141.79,2,1,1,1217.3904166666666,0
